764355	0	NM_ correspond	274	NM_018927,NM_032101		28	26	chr5	F	141408021	6	16858165	141408015	141408021	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
764355	0	NM_ correspond	274	NM_018927,NM_032101		28	26	chr5	F	141408021	6	16858165	141408015	141408021	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
764108	0	NM_ correspond	274	NM_018927,NM_032101		31	29	chr5	F	141397037	13	16858165	141397037	141397497	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
764108	0	NM_ correspond	274	NM_018927,NM_032101		31	29	chr5	F	141397037	13	16858165	141397037	141397497	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763975	0	NM_ correspond	274	NM_018927,NM_032101		35	33	chr5	F	141382676	8	16858165	141382676	141382676	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763975	0	NM_ correspond	274	NM_018927,NM_032101		35	33	chr5	F	141382676	8	16858165	141382676	141382676	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
764317	0	NM_ correspond	274	NM_018927,NM_032101		29	27	chr5	F	141402848	6	16858165	141402848	141402848	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
764317	0	NM_ correspond	274	NM_018927,NM_032101		29	27	chr5	F	141402848	6	16858165	141402848	141402848	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763903	0	NM_ correspond	274	NM_018927,NM_032101		39	37	chr5	F	141376360	1	16858165	141376360	141376360	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763903	0	NM_ correspond	274	NM_018927,NM_032101		39	37	chr5	F	141376360	1	16858165	141376360	141376360	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763957	0	NM_ correspond	274	NM_018927,NM_032101		36	34	chr5	F	141380527	3	16858165	141380527	141380527	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763957	0	NM_ correspond	274	NM_018927,NM_032101		36	34	chr5	F	141380527	3	16858165	141380527	141380527	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763921	0	NM_ correspond	274	NM_018927,NM_032101		38	36	chr5	F	141376998	1	16858165	141376998	141376998	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763921	0	NM_ correspond	274	NM_018927,NM_032101		38	36	chr5	F	141376998	1	16858165	141376998	141376998	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763994	0	NM_ correspond	274	NM_018927,NM_032101		34	32	chr5	F	141383221	5	16858165	141383221	141383221	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763994	0	NM_ correspond	274	NM_018927,NM_032101		34	32	chr5	F	141383221	5	16858165	141383221	141383221	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763939	0	NM_ correspond	274	NM_018927,NM_032101		37	35	chr5	F	141378989	2	16858165	141378989	141378989	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
763939	0	NM_ correspond	274	NM_018927,NM_032101		37	35	chr5	F	141378989	2	16858165	141378989	141378989	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836859	0	NM_ correspond	275	NM_016080		6	6	chr17	R	787351	13	16858165	787351	787351	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836870	0	NM_ correspond	275	NM_016080		3	3	chr17	R	790497	17	16858165	790484	790537	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836877	0	NM_ correspond	275	NM_016080		2	2	chr17	R	792651	25	16858165	792421	792675	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836880	0	NM_ correspond	275	NM_016080		1	1	chr17	R	795183	2	16858165	795183	795183	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836864	0	NM_ correspond	275	NM_016080		4	4	chr17	R	789203	23	16858165	789203	789943	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
836861	0	NM_ correspond	275	NM_016080		5	5	chr17	R	788484	299	16858165	788483	788486	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
369432	0	NM_ correspond	276	NM_001242313		2	2	chr22	F	18487911	11	16858165	18487911	18487911	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170648	0	NM_ correspond	277	NM_033113		11	7	chr19	F	55451881	1	16858165	55451881	55451881	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170650	0	NM_ correspond	277	NM_033113		9	5	chr19	F	55456384	5	16858165	55456384	55456384	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170647	0	NM_ correspond	277	NM_033113		12	8	chr19	F	55446778	3	16858165	55446778	55446778	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170645	0	NM_ correspond	277	NM_033113		14	10	chr19	F	55427364	5	16858165	55427364	55427364	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170651	0	NM_ correspond	277	NM_033113		8	4	chr19	F	55461898	9	16858165	55461898	55462006	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170646	0	NM_ correspond	277	NM_033113		13	9	chr19	F	55428474	3	16858165	55428474	55428474	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1170649	0	NM_ correspond	277	NM_033113		10	6	chr19	F	55455002	10	16858165	55455002	55455002	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
740800	0	NM_ correspond	278	NM_024337		2	2	chr5	F	3567931	1	16858165	3567931	3567931	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
452904	0	NM_ correspond	279	NM_003707		2	2	chr3	R	128153640	3	16858165	128153622	128153640	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
452905	0	NM_ correspond	279	NM_003707		1	1	chr3	R	128154773	1	16858165	128154773	128154773	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
452902	0	NM_ correspond	279	NM_003707		3	3	chr3	R	128142706	1	16858165	128142706	128142706	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900381	0	NM_ correspond	280	NM_001042702		11	9	chr2	F	178433661	3	16858165	178433661	178433661	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900386	0	NM_ correspond	280	NM_001042702		7	5	chr2	F	178441336	4	16858165	178441044	178441336	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900383	0	NM_ correspond	280	NM_001042702		9	7	chr2	F	178437445	1	16858165	178437445	178437445	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900380	0	NM_ correspond	280	NM_001042702		12	10	chr2	F	178432584	1	16858165	178432584	178432584	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900342	0	NM_ correspond	280	NM_001042702		14	12	chr2	F	178413925	1738	16858165	178413888	178413994	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900384	0	NM_ correspond	280	NM_001042702		8	6	chr2	F	178438341	5	16858165	178438341	178438341	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900379	0	NM_ correspond	280	NM_001042702		13	11	chr2	F	178430681	3	16858165	178430681	178430681	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
900382	0	NM_ correspond	280	NM_001042702		10	8	chr2	F	178435447	1	16858165	178435447	178435447	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
287565	0	NM_ correspond	281	NM_001012502		2	2	chr9	F	127695162	5	16858165	127695162	127695162	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020580	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		12	4	chr1	F	160317478	7	16858165	160317473	160317478	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020580	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		12	4	chr1	F	160317478	7	16858165	160317473	160317478	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020580	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		12	4	chr1	F	160317478	7	16858165	160317473	160317478	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020576	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		14	6	chr1	F	160298936	2	16858165	160298936	160298936	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020576	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		14	6	chr1	F	160298936	2	16858165	160298936	160298936	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020576	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		14	6	chr1	F	160298936	2	16858165	160298936	160298936	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020577	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		13	5	chr1	F	160305460	33	16858165	160305460	160305460	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020577	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		13	5	chr1	F	160305460	33	16858165	160305460	160305460	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1020577	0	NM_ correspond	282	NM_001290184,NM_001290186,NM_015331		13	5	chr1	F	160305460	33	16858165	160305460	160305460	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264204	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		2	2	chr12	R	114011450	728	16858165	114011402	114011523	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264204	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		2	2	chr12	R	114011450	728	16858165	114011402	114011523	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264204	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		2	2	chr12	R	114011450	728	16858165	114011402	114011523	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264218	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		1	1	chr12	R	114012182	70	16858165	114012147	114012461	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264218	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		1	1	chr12	R	114012182	70	16858165	114012147	114012461	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264218	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		1	1	chr12	R	114012182	70	16858165	114012147	114012461	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264197	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		3	3	chr12	R	114009873	11	16858165	114009873	114009921	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264197	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		3	3	chr12	R	114009873	11	16858165	114009873	114009921	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264197	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		3	3	chr12	R	114009873	11	16858165	114009873	114009921	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264196	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		4	4	chr12	R	113995134	9	16858165	113995134	113995134	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264196	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		4	4	chr12	R	113995134	9	16858165	113995134	113995134	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
264196	0	NM_ correspond	287	NM_001146698,NM_001146699,NM_016196		4	4	chr12	R	113995134	9	16858165	113995134	113995134	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
625430	0	NM_ correspond	290	NM_001256617,NM_001256618,NM_006659		1	1	chr10	R	133321068	2	16858165	133321068	133321068	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
625430	0	NM_ correspond	290	NM_001256617,NM_001256618,NM_006659		1	1	chr10	R	133321068	2	16858165	133321068	133321068	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
625430	0	NM_ correspond	290	NM_001256617,NM_001256618,NM_006659		1	1	chr10	R	133321068	2	16858165	133321068	133321068	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
438053	0	NM_ correspond	291	NM_000387		1	1	chr3	R	48908253	1	16858165	48908253	48908253	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256722	0	NM_ correspond	297	NM_001001323,NM_001682		7	7	chr12	R	89684402	1	16858165	89684402	89684402	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256722	0	NM_ correspond	297	NM_001001323,NM_001682		7	7	chr12	R	89684402	1	16858165	89684402	89684402	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256728	0	NM_ correspond	297	NM_001001323,NM_001682		2	2	chr12	R	89701529	1	16858165	89701529	89701529	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256728	0	NM_ correspond	297	NM_001001323,NM_001682		2	2	chr12	R	89701529	1	16858165	89701529	89701529	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256729	0	NM_ correspond	297	NM_001001323,NM_001682		1	1	chr12	R	89704320	1	16858165	89704320	89704320	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256729	0	NM_ correspond	297	NM_001001323,NM_001682		1	1	chr12	R	89704320	1	16858165	89704320	89704320	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256723	0	NM_ correspond	297	NM_001001323,NM_001682		6	6	chr12	R	89693591	1	16858165	89693591	89693591	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256723	0	NM_ correspond	297	NM_001001323,NM_001682		6	6	chr12	R	89693591	1	16858165	89693591	89693591	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256727	0	NM_ correspond	297	NM_001001323,NM_001682		3	3	chr12	R	89700449	5	16858165	89700449	89700449	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256727	0	NM_ correspond	297	NM_001001323,NM_001682		3	3	chr12	R	89700449	5	16858165	89700449	89700449	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256726	0	NM_ correspond	297	NM_001001323,NM_001682		4	4	chr12	R	89698174	2	16858165	89698174	89698174	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256726	0	NM_ correspond	297	NM_001001323,NM_001682		4	4	chr12	R	89698174	2	16858165	89698174	89698174	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256725	0	NM_ correspond	297	NM_001001323,NM_001682		5	5	chr12	R	89696453	3	16858165	89696366	89696453	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
256725	0	NM_ correspond	297	NM_001001323,NM_001682		5	5	chr12	R	89696453	3	16858165	89696366	89696453	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803391	0	NM_ correspond	299	NM_004417		6	6	chr5	R	172791028	1	16858165	172791028	172791028	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803395	0	NM_ correspond	299	NM_004417		3	3	chr5	R	172809118	6	16858165	172809078	172809118	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803390	0	NM_ correspond	299	NM_004417		7	7	chr5	R	172776218	5	16858165	172776218	172776218	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803397	0	NM_ correspond	299	NM_004417		2	2	chr5	R	172816857	5	16858165	172816504	172816858	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803393	0	NM_ correspond	299	NM_004417		4	4	chr5	R	172807341	3	16858165	172807341	172807341	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803400	0	NM_ correspond	299	NM_004417		1	1	chr5	R	172819683	5	16858165	172819618	172819683	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
803392	0	NM_ correspond	299	NM_004417		5	5	chr5	R	172795875	3	16858165	172795875	172795875	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1148358	0	NM_ correspond	300	NM_020230		6	4	chr19	F	10096379	1	16858165	10096379	10096379	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1148360	0	NM_ correspond	300	NM_020230		5	3	chr19	F	10097112	2	16858165	10097112	10097112	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
18322	0	NM_ correspond	301	NM_001271682		1	1	chrX	R	37078531	39	16858165	37078424	37078531	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
18310	0	NM_ correspond	301	NM_001271682		2	2	chrX	R	37076676	1	16858165	37076676	37076676	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
976509	0	NM_ correspond	302	NM_018170		2	2	chr18	R	36097743	1	16858165	36097743	36097743	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
976510	0	NM_ correspond	302	NM_018170		1	1	chr18	R	36101496	1	16858165	36101496	36101496	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439236	0	NM_ correspond	304	NM_001142501,NM_032355		1	1	chr3	R	49947280	1	16858165	49947280	49947280	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439236	0	NM_ correspond	304	NM_001142501,NM_032355		1	1	chr3	R	49947280	1	16858165	49947280	49947280	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439230	0	NM_ correspond	304	NM_001142501,NM_032355		3	3	chr3	R	49937396	5	16858165	49937396	49937396	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439230	0	NM_ correspond	304	NM_001142501,NM_032355		3	3	chr3	R	49937396	5	16858165	49937396	49937396	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439233	0	NM_ correspond	304	NM_001142501,NM_032355		2	2	chr3	R	49939764	30	16858165	49939749	49940133	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
439233	0	NM_ correspond	304	NM_001142501,NM_032355		2	2	chr3	R	49939764	30	16858165	49939749	49940133	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762052	0	NM_ correspond	305	NM_018911,NM_031856		26	25	chr5	F	140807036	1	16858165	140807036	140807036	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762052	0	NM_ correspond	305	NM_018911,NM_031856		26	25	chr5	F	140807036	1	16858165	140807036	140807036	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762094	0	NM_ correspond	305	NM_018911,NM_031856		23	22	chr5	F	140834269	1	16858165	140834269	140834269	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762094	0	NM_ correspond	305	NM_018911,NM_031856		23	22	chr5	F	140834269	1	16858165	140834269	140834269	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762043	0	NM_ correspond	305	NM_018911,NM_031856		27	26	chr5	F	140801620	2	16858165	140801620	140801620	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762043	0	NM_ correspond	305	NM_018911,NM_031856		27	26	chr5	F	140801620	2	16858165	140801620	140801620	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762062	0	NM_ correspond	305	NM_018911,NM_031856		25	24	chr5	F	140809102	4	16858165	140809102	140809153	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762062	0	NM_ correspond	305	NM_018911,NM_031856		25	24	chr5	F	140809102	4	16858165	140809102	140809153	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762034	0	NM_ correspond	305	NM_018911,NM_031856		28	27	chr5	F	140801064	6	16858165	140801057	140801064	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762034	0	NM_ correspond	305	NM_018911,NM_031856		28	27	chr5	F	140801064	6	16858165	140801057	140801064	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762082	0	NM_ correspond	305	NM_018911,NM_031856		24	23	chr5	F	140827945	3	16858165	140827945	140827945	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
762082	0	NM_ correspond	305	NM_018911,NM_031856		24	23	chr5	F	140827945	3	16858165	140827945	140827945	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329643	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		21	11	chr4	F	94170696	4	16858165	94170696	94170696	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329643	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		21	11	chr4	F	94170696	4	16858165	94170696	94170696	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329643	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		21	11	chr4	F	94170696	4	16858165	94170696	94170696	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329643	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		21	11	chr4	F	94170696	4	16858165	94170696	94170696	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329642	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		22	12	chr4	F	94160380	1	16858165	94160380	94160380	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329642	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		22	12	chr4	F	94160380	1	16858165	94160380	94160380	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329642	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		22	12	chr4	F	94160380	1	16858165	94160380	94160380	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329642	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		22	12	chr4	F	94160380	1	16858165	94160380	94160380	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329644	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		20	10	chr4	F	94177928	3	16858165	94177928	94177928	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329644	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		20	10	chr4	F	94177928	3	16858165	94177928	94177928	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329644	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		20	10	chr4	F	94177928	3	16858165	94177928	94177928	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
329644	0	NM_ correspond	306	NM_001128429,NM_001128430,NM_001254949,NM_020159		20	10	chr4	F	94177928	3	16858165	94177928	94177928	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
744172	0	NM_ correspond	307	NM_001243120,NM_005983,NM_032637		5	2	chr5	F	36118250	1	16858165	36118250	36118250	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
744172	0	NM_ correspond	307	NM_001243120,NM_005983,NM_032637		5	2	chr5	F	36118250	1	16858165	36118250	36118250	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
744172	0	NM_ correspond	307	NM_001243120,NM_005983,NM_032637		5	2	chr5	F	36118250	1	16858165	36118250	36118250	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849850	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		1	1	chr17	R	39209781	17	16858165	39209781	39209850	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849850	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		1	1	chr17	R	39209781	17	16858165	39209781	39209850	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849850	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		1	1	chr17	R	39209781	17	16858165	39209781	39209850	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849848	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		2	2	chr17	R	39204622	255	16858165	39204587	39204623	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849848	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		2	2	chr17	R	39204622	255	16858165	39204587	39204623	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
849848	0	NM_ correspond	313	NM_000723,NM_199247,NM_199248		2	2	chr17	R	39204622	255	16858165	39204587	39204623	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
141559	0	NM_ correspond	317	NM_006404		4	2	chr20	F	35159878	1	16858165	35159878	35159878	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1193745	0	NM_ correspond	318	NM_001145144,NM_001145145,NM_005628		1	1	chr19	R	46830702	3	16858165	46830610	46830702	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1193745	0	NM_ correspond	318	NM_001145144,NM_001145145,NM_005628		1	1	chr19	R	46830702	3	16858165	46830610	46830702	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
1193745	0	NM_ correspond	318	NM_001145144,NM_001145145,NM_005628		1	1	chr19	R	46830702	3	16858165	46830610	46830702	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
553408	0	NM_ correspond	319	NM_000722		2	2	chr7	R	82463323	1	16858165	82463323	82463323	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
553409	0	NM_ correspond	319	NM_000722		1	1	chr7	R	82464620	5	16858165	82464620	82464620	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
448793	0	NM_ correspond	320	NM_138806,NM_138939,NM_138940,NM_170780		1	1	chr3	R	112990868	7	16858165	112990868	112991383	"InternalSwitch" Error -> Representant TSS position was rejected as being further then 5 kb from the assigned gene
